consumption_id,state,region,usage_date,usage_mwh,latitude,longitude
8568,Pondy,SR,2019-09-25,8.40,11.934994,79.830000
8569,Bihar,ER,2019-09-25,92.30,25.785414,87.479973
8570,Jharkhand,ER,2019-09-25,21.10,23.800393,86.419986
8571,Odisha,ER,2019-09-25,80.90,19.820430,85.900017
8572,"West Bengal",ER,2019-09-25,155.00,22.580390,88.329947
8573,Sikkim,ER,2019-09-25,1.00,27.333330,88.616648
8574,"Arunachal Pradesh",NER,2019-09-25,2.10,27.100399,93.616601
8575,Assam,NER,2019-09-25,22.90,26.749981,94.216667
8576,Manipur,NER,2019-09-25,2.20,24.799971,93.950017
8577,Meghalaya,NER,2019-09-25,5.20,25.570492,91.880014
8578,Mizoram,NER,2019-09-25,1.80,23.710399,92.720015
8579,Nagaland,NER,2019-09-25,2.10,25.666998,94.116570
8580,Tripura,NER,2019-09-25,4.30,23.835404,91.279999
8581,Punjab,NR,2019-09-26,146.20,31.519974,75.980003
8582,Haryana,NR,2019-09-26,155.40,28.450006,77.019991
8583,Rajasthan,NR,2019-09-26,206.50,26.449999,74.639981
8584,Delhi,NR,2019-09-26,85.80,28.669993,77.230004
8585,UP,NR,2019-09-26,324.60,27.599981,78.050006
8586,Uttarakhand,NR,2019-09-26,35.50,30.320409,78.050006
8587,HP,NR,2019-09-26,27.40,31.100025,77.166597
8588,J&K,NR,2019-09-26,40.80,33.450000,76.240000
8589,Chandigarh,NR,2019-09-26,3.80,30.719997,76.780006
8590,Chhattisgarh,WR,2019-09-26,87.80,22.090420,82.159987
8591,Gujarat,WR,2019-09-26,341.80,22.258700,71.192400
8592,MP,WR,2019-09-26,181.80,21.300391,76.130019
8593,Maharashtra,WR,2019-09-26,438.40,19.250232,73.160175
8594,Goa,WR,2019-09-26,12.80,15.491997,73.818001
8595,DNH,WR,2019-09-26,18.10,20.266578,73.016618
8596,"Andhra Pradesh",SR,2019-09-26,165.10,14.750429,78.570026
8597,Telangana,SR,2019-09-26,175.40,18.112400,79.019300
8598,Karnataka,SR,2019-09-26,160.20,12.570381,76.919997
8599,Kerala,SR,2019-09-26,68.70,8.900373,76.569993
8600,"Tamil Nadu",SR,2019-09-26,301.20,12.920386,79.150042
8601,Pondy,SR,2019-09-26,8.20,11.934994,79.830000
8602,Bihar,ER,2019-09-26,92.90,25.785414,87.479973
8603,Jharkhand,ER,2019-09-26,24.20,23.800393,86.419986
8604,Odisha,ER,2019-09-26,89.90,19.820430,85.900017
8605,"West Bengal",ER,2019-09-26,141.50,22.580390,88.329947
8606,Sikkim,ER,2019-09-26,0.80,27.333330,88.616648
8607,"Arunachal Pradesh",NER,2019-09-26,2.10,27.100399,93.616601
8608,Assam,NER,2019-09-26,29.50,26.749981,94.216667
8609,Manipur,NER,2019-09-26,2.40,24.799971,93.950017
8610,Meghalaya,NER,2019-09-26,5.50,25.570492,91.880014
8611,Mizoram,NER,2019-09-26,1.70,23.710399,92.720015
8612,Nagaland,NER,2019-09-26,2.10,25.666998,94.116570
8613,Tripura,NER,2019-09-26,4.50,23.835404,91.279999
8614,Punjab,NR,2019-09-27,151.20,31.519974,75.980003
8615,Haryana,NR,2019-09-27,157.70,28.450006,77.019991
8616,Rajasthan,NR,2019-09-27,211.20,26.449999,74.639981
8617,Delhi,NR,2019-09-27,86.00,28.669993,77.230004
8618,UP,NR,2019-09-27,326.30,27.599981,78.050006
8619,Uttarakhand,NR,2019-09-27,36.10,30.320409,78.050006
8620,HP,NR,2019-09-27,26.80,31.100025,77.166597
8621,J&K,NR,2019-09-27,40.30,33.450000,76.240000
8622,Chandigarh,NR,2019-09-27,4.30,30.719997,76.780006
8623,Chhattisgarh,WR,2019-09-27,87.10,22.090420,82.159987
8624,Gujarat,WR,2019-09-27,348.00,22.258700,71.192400
8625,MP,WR,2019-09-27,184.50,21.300391,76.130019
8626,Maharashtra,WR,2019-09-27,446.60,19.250232,73.160175
8627,Goa,WR,2019-09-27,12.80,15.491997,73.818001
8628,DNH,WR,2019-09-27,18.20,20.266578,73.016618
8629,"Andhra Pradesh",SR,2019-09-27,164.40,14.750429,78.570026
8630,Telangana,SR,2019-09-27,179.70,18.112400,79.019300
8631,Karnataka,SR,2019-09-27,160.70,12.570381,76.919997
8632,Kerala,SR,2019-09-27,69.60,8.900373,76.569993
8633,"Tamil Nadu",SR,2019-09-27,292.10,12.920386,79.150042
8634,Pondy,SR,2019-09-27,7.70,11.934994,79.830000
8635,Bihar,ER,2019-09-27,92.20,25.785414,87.479973
8636,Jharkhand,ER,2019-09-27,24.10,23.800393,86.419986
8637,Odisha,ER,2019-09-27,84.40,19.820430,85.900017
8638,"West Bengal",ER,2019-09-27,148.20,22.580390,88.329947
8639,Sikkim,ER,2019-09-27,0.90,27.333330,88.616648
8640,"Arunachal Pradesh",NER,2019-09-27,2.10,27.100399,93.616601
8641,Assam,NER,2019-09-27,29.40,26.749981,94.216667
8642,Manipur,NER,2019-09-27,2.50,24.799971,93.950017
8643,Meghalaya,NER,2019-09-27,5.60,25.570492,91.880014
8644,Mizoram,NER,2019-09-27,1.60,23.710399,92.720015
8645,Nagaland,NER,2019-09-27,2.30,25.666998,94.116570
8646,Tripura,NER,2019-09-27,4.80,23.835404,91.279999
8647,Punjab,NR,2019-09-28,141.50,31.519974,75.980003
8648,Haryana,NR,2019-09-28,157.50,28.450006,77.019991
8649,Rajasthan,NR,2019-09-28,213.10,26.449999,74.639981
8650,Delhi,NR,2019-09-28,88.30,28.669993,77.230004
8651,UP,NR,2019-09-28,330.10,27.599981,78.050006
8652,Uttarakhand,NR,2019-09-28,35.80,30.320409,78.050006
8653,HP,NR,2019-09-28,28.10,31.100025,77.166597
8654,J&K,NR,2019-09-28,38.90,33.450000,76.240000
8655,Chandigarh,NR,2019-09-28,3.90,30.719997,76.780006
8656,Chhattisgarh,WR,2019-09-28,86.80,22.090420,82.159987
8657,Gujarat,WR,2019-09-28,357.30,22.258700,71.192400
8658,MP,WR,2019-09-28,185.50,21.300391,76.130019
8659,Maharashtra,WR,2019-09-28,452.70,19.250232,73.160175
8660,Goa,WR,2019-09-28,12.80,15.491997,73.818001
8661,DNH,WR,2019-09-28,18.30,20.266578,73.016618
8662,"Andhra Pradesh",SR,2019-09-28,156.50,14.750429,78.570026
8663,Telangana,SR,2019-09-28,180.80,18.112400,79.019300
8664,Karnataka,SR,2019-09-28,158.10,12.570381,76.919997
8665,Kerala,SR,2019-09-28,67.70,8.900373,76.569993
8666,"Tamil Nadu",SR,2019-09-28,282.10,12.920386,79.150042
8667,Pondy,SR,2019-09-28,7.50,11.934994,79.830000
8668,Bihar,ER,2019-09-28,93.30,25.785414,87.479973
8669,Jharkhand,ER,2019-09-28,24.00,23.800393,86.419986
8670,Odisha,ER,2019-09-28,80.80,19.820430,85.900017
8671,"West Bengal",ER,2019-09-28,141.60,22.580390,88.329947
8672,Sikkim,ER,2019-09-28,0.80,27.333330,88.616648
8673,"Arunachal Pradesh",NER,2019-09-28,2.30,27.100399,93.616601
8674,Assam,NER,2019-09-28,30.00,26.749981,94.216667
8675,Manipur,NER,2019-09-28,2.40,24.799971,93.950017
8676,Meghalaya,NER,2019-09-28,5.30,25.570492,91.880014
8677,Mizoram,NER,2019-09-28,1.70,23.710399,92.720015
8678,Nagaland,NER,2019-09-28,2.20,25.666998,94.116570
8679,Tripura,NER,2019-09-28,4.60,23.835404,91.279999
8680,Punjab,NR,2019-09-29,138.50,31.519974,75.980003
8681,Haryana,NR,2019-09-29,156.10,28.450006,77.019991
8682,Rajasthan,NR,2019-09-29,215.50,26.449999,74.639981
8683,Delhi,NR,2019-09-29,87.90,28.669993,77.230004
8684,UP,NR,2019-09-29,327.30,27.599981,78.050006
8685,Uttarakhand,NR,2019-09-29,35.60,30.320409,78.050006
8686,HP,NR,2019-09-29,28.10,31.100025,77.166597
8687,J&K,NR,2019-09-29,41.30,33.450000,76.240000
8688,Chandigarh,NR,2019-09-29,4.20,30.719997,76.780006
8689,Chhattisgarh,WR,2019-09-29,89.50,22.090420,82.159987
8690,Gujarat,WR,2019-09-29,360.10,22.258700,71.192400
8691,MP,WR,2019-09-29,187.70,21.300391,76.130019
8692,Maharashtra,WR,2019-09-29,458.80,19.250232,73.160175
8693,Goa,WR,2019-09-29,12.80,15.491997,73.818001
8694,DNH,WR,2019-09-29,18.60,20.266578,73.016618
8695,"Andhra Pradesh",SR,2019-09-29,152.30,14.750429,78.570026
8696,Telangana,SR,2019-09-29,173.40,18.112400,79.019300
8697,Karnataka,SR,2019-09-29,161.80,12.570381,76.919997
8698,Kerala,SR,2019-09-29,67.40,8.900373,76.569993
8699,"Tamil Nadu",SR,2019-09-29,266.30,12.920386,79.150042
8700,Pondy,SR,2019-09-29,7.40,11.934994,79.830000
8701,Bihar,ER,2019-09-29,95.00,25.785414,87.479973
8702,Jharkhand,ER,2019-09-29,24.70,23.800393,86.419986
8703,Odisha,ER,2019-09-29,81.50,19.820430,85.900017
8704,"West Bengal",ER,2019-09-29,154.30,22.580390,88.329947
8705,Sikkim,ER,2019-09-29,0.90,27.333330,88.616648
8706,"Arunachal Pradesh",NER,2019-09-29,2.00,27.100399,93.616601
8707,Assam,NER,2019-09-29,31.00,26.749981,94.216667
8708,Manipur,NER,2019-09-29,2.50,24.799971,93.950017
8709,Meghalaya,NER,2019-09-29,5.50,25.570492,91.880014
8710,Mizoram,NER,2019-09-29,1.70,23.710399,92.720015
8711,Nagaland,NER,2019-09-29,2.20,25.666998,94.116570
8712,Tripura,NER,2019-09-29,4.80,23.835404,91.279999
8713,Punjab,NR,2019-09-30,118.80,31.519974,75.980003
8714,Haryana,NR,2019-09-30,145.90,28.450006,77.019991
8715,Rajasthan,NR,2019-09-30,213.00,26.449999,74.639981
8716,Delhi,NR,2019-09-30,86.40,28.669993,77.230004
8717,UP,NR,2019-09-30,323.60,27.599981,78.050006
8718,Uttarakhand,NR,2019-09-30,35.70,30.320409,78.050006
8719,HP,NR,2019-09-30,28.10,31.100025,77.166597
8720,J&K,NR,2019-09-30,30.50,33.450000,76.240000
8721,Chandigarh,NR,2019-09-30,4.10,30.719997,76.780006
8722,Chhattisgarh,WR,2019-09-30,83.10,22.090420,82.159987
8723,Gujarat,WR,2019-09-30,364.70,22.258700,71.192400
8724,MP,WR,2019-09-30,187.10,21.300391,76.130019
8725,Maharashtra,WR,2019-09-30,441.80,19.250232,73.160175
8726,Goa,WR,2019-09-30,12.80,15.491997,73.818001
8727,DNH,WR,2019-09-30,18.30,20.266578,73.016618
8728,"Andhra Pradesh",SR,2019-09-30,154.90,14.750429,78.570026
8729,Telangana,SR,2019-09-30,163.40,18.112400,79.019300
8730,Karnataka,SR,2019-09-30,162.50,12.570381,76.919997
8731,Kerala,SR,2019-09-30,67.90,8.900373,76.569993
8732,"Tamil Nadu",SR,2019-09-30,276.90,12.920386,79.150042
8733,Pondy,SR,2019-09-30,7.50,11.934994,79.830000
8734,Bihar,ER,2019-09-30,95.50,25.785414,87.479973
8735,Jharkhand,ER,2019-09-30,25.50,23.800393,86.419986
8736,Odisha,ER,2019-09-30,81.70,19.820430,85.900017
8737,"West Bengal",ER,2019-09-30,161.10,22.580390,88.329947
8738,Sikkim,ER,2019-09-30,0.90,27.333330,88.616648
8739,"Arunachal Pradesh",NER,2019-09-30,2.10,27.100399,93.616601
8740,Assam,NER,2019-09-30,30.10,26.749981,94.216667
8741,Manipur,NER,2019-09-30,2.60,24.799971,93.950017
8742,Meghalaya,NER,2019-09-30,5.40,25.570492,91.880014
8743,Mizoram,NER,2019-09-30,1.70,23.710399,92.720015
8744,Nagaland,NER,2019-09-30,1.80,25.666998,94.116570
8745,Tripura,NER,2019-09-30,4.90,23.835404,91.279999
8746,Punjab,NR,2019-10-01,118.90,31.519974,75.980003
8747,Haryana,NR,2019-10-01,142.90,28.450006,77.019991
8748,Rajasthan,NR,2019-10-01,208.40,26.449999,74.639981
8749,Delhi,NR,2019-10-01,80.70,28.669993,77.230004
8750,UP,NR,2019-10-01,316.50,27.599981,78.050006
8751,Uttarakhand,NR,2019-10-01,34.90,30.320409,78.050006
8752,HP,NR,2019-10-01,27.80,31.100025,77.166597
8753,J&K,NR,2019-10-01,39.90,33.450000,76.240000
8754,Chandigarh,NR,2019-10-01,3.90,30.719997,76.780006
8755,Chhattisgarh,WR,2019-10-01,78.20,22.090420,82.159987
8756,Gujarat,WR,2019-10-01,362.10,22.258700,71.192400
8757,MP,WR,2019-10-01,182.70,21.300391,76.130019
8758,Maharashtra,WR,2019-10-01,400.00,19.250232,73.160175
8759,Goa,WR,2019-10-01,10.30,15.491997,73.818001
8760,DNH,WR,2019-10-01,18.20,20.266578,73.016618
8761,"Andhra Pradesh",SR,2019-10-01,155.40,14.750429,78.570026
8762,Telangana,SR,2019-10-01,147.60,18.112400,79.019300
8763,Karnataka,SR,2019-10-01,154.60,12.570381,76.919997
8764,Kerala,SR,2019-10-01,67.00,8.900373,76.569993
8765,"Tamil Nadu",SR,2019-10-01,264.20,12.920386,79.150042
8766,Pondy,SR,2019-10-01,6.90,11.934994,79.830000
8767,Bihar,ER,2019-10-01,88.10,25.785414,87.479973
8768,Jharkhand,ER,2019-10-01,24.40,23.800393,86.419986
8769,Odisha,ER,2019-10-01,88.00,19.820430,85.900017
8770,"West Bengal",ER,2019-10-01,164.80,22.580390,88.329947
8771,Sikkim,ER,2019-10-01,0.90,27.333330,88.616648
8772,"Arunachal Pradesh",NER,2019-10-01,1.90,27.100399,93.616601
8773,Assam,NER,2019-10-01,30.20,26.749981,94.216667
8774,Manipur,NER,2019-10-01,2.40,24.799971,93.950017
8775,Meghalaya,NER,2019-10-01,5.50,25.570492,91.880014
8776,Mizoram,NER,2019-10-01,1.70,23.710399,92.720015
8777,Nagaland,NER,2019-10-01,1.90,25.666998,94.116570
8778,Tripura,NER,2019-10-01,4.60,23.835404,91.279999
8779,Punjab,NR,2019-10-02,110.90,31.519974,75.980003
8780,Haryana,NR,2019-10-02,137.50,28.450006,77.019991
8781,Rajasthan,NR,2019-10-02,202.20,26.449999,74.639981
8782,Delhi,NR,2019-10-02,75.30,28.669993,77.230004
8783,UP,NR,2019-10-02,299.30,27.599981,78.050006
8784,Uttarakhand,NR,2019-10-02,31.80,30.320409,78.050006
8785,HP,NR,2019-10-02,23.70,31.100025,77.166597
8786,J&K,NR,2019-10-02,40.00,33.450000,76.240000
8787,Chandigarh,NR,2019-10-02,3.30,30.719997,76.780006
8788,Chhattisgarh,WR,2019-10-02,75.70,22.090420,82.159987
8789,Gujarat,WR,2019-10-02,343.10,22.258700,71.192400
8790,MP,WR,2019-10-02,168.10,21.300391,76.130019
8791,Maharashtra,WR,2019-10-02,368.40,19.250232,73.160175
8792,Goa,WR,2019-10-02,10.80,15.491997,73.818001
8793,DNH,WR,2019-10-02,18.10,20.266578,73.016618
8794,"Andhra Pradesh",SR,2019-10-02,149.70,14.750429,78.570026
8795,Telangana,SR,2019-10-02,142.90,18.112400,79.019300
8796,Karnataka,SR,2019-10-02,138.30,12.570381,76.919997
8797,Kerala,SR,2019-10-02,61.80,8.900373,76.569993
8798,"Tamil Nadu",SR,2019-10-02,249.80,12.920386,79.150042
8799,Pondy,SR,2019-10-02,6.60,11.934994,79.830000
8800,Bihar,ER,2019-10-02,83.80,25.785414,87.479973
8801,Jharkhand,ER,2019-10-02,22.30,23.800393,86.419986
8802,Odisha,ER,2019-10-02,90.40,19.820430,85.900017
8803,"West Bengal",ER,2019-10-02,156.50,22.580390,88.329947
8804,Sikkim,ER,2019-10-02,0.80,27.333330,88.616648
8805,"Arunachal Pradesh",NER,2019-10-02,2.10,27.100399,93.616601
8806,Assam,NER,2019-10-02,29.10,26.749981,94.216667
8807,Manipur,NER,2019-10-02,2.20,24.799971,93.950017
8808,Meghalaya,NER,2019-10-02,6.00,25.570492,91.880014
8809,Mizoram,NER,2019-10-02,1.80,23.710399,92.720015
8810,Nagaland,NER,2019-10-02,1.90,25.666998,94.116570
8811,Tripura,NER,2019-10-02,4.90,23.835404,91.279999
8812,Punjab,NR,2019-10-03,108.10,31.519974,75.980003
8813,Haryana,NR,2019-10-03,126.00,28.450006,77.019991
8814,Rajasthan,NR,2019-10-03,231.00,26.449999,74.639981
8815,Delhi,NR,2019-10-03,68.90,28.669993,77.230004
8816,UP,NR,2019-10-03,282.80,27.599981,78.050006
8817,Uttarakhand,NR,2019-10-03,38.20,30.320409,78.050006
8818,HP,NR,2019-10-03,28.50,31.100025,77.166597
8819,J&K,NR,2019-10-03,50.20,33.450000,76.240000
8820,Chandigarh,NR,2019-10-03,3.70,30.719997,76.780006
8821,Chhattisgarh,WR,2019-10-03,81.20,22.090420,82.159987
8822,Gujarat,WR,2019-10-03,256.60,22.258700,71.192400
8823,MP,WR,2019-10-03,250.50,21.300391,76.130019
8824,Maharashtra,WR,2019-10-03,414.60,19.250232,73.160175
8825,Goa,WR,2019-10-03,9.50,15.491997,73.818001
8826,DNH,WR,2019-10-03,16.60,20.266578,73.016618
8827,"Andhra Pradesh",SR,2019-10-03,159.10,14.750429,78.570026
8828,Telangana,SR,2019-10-03,179.70,18.112400,79.019300
8829,Karnataka,SR,2019-10-03,210.70,12.570381,76.919997
8830,Kerala,SR,2019-10-03,66.90,8.900373,76.569993
8831,"Tamil Nadu",SR,2019-10-03,275.10,12.920386,79.150042
8832,Pondy,SR,2019-10-03,7.40,11.934994,79.830000
8833,Bihar,ER,2019-10-03,76.70,25.785414,87.479973
8834,Jharkhand,ER,2019-10-03,24.80,23.800393,86.419986
8835,Odisha,ER,2019-10-03,71.50,19.820430,85.900017
8836,"West Bengal",ER,2019-10-03,114.30,22.580390,88.329947
8837,Sikkim,ER,2019-10-03,1.60,27.333330,88.616648
8838,"Arunachal Pradesh",NER,2019-10-03,2.10,27.100399,93.616601
8839,Assam,NER,2019-10-03,23.90,26.749981,94.216667
8840,Manipur,NER,2019-10-03,2.90,24.799971,93.950017
8841,Meghalaya,NER,2019-10-03,6.40,25.570492,91.880014
8842,Mizoram,NER,2019-10-03,1.80,23.710399,92.720015
8843,Nagaland,NER,2019-10-03,2.10,25.666998,94.116570
8844,Tripura,NER,2019-10-03,3.90,23.835404,91.279999
8845,Punjab,NR,2019-10-04,116.90,31.519974,75.980003
8846,Haryana,NR,2019-10-04,131.70,28.450006,77.019991
8847,Rajasthan,NR,2019-10-04,237.60,26.449999,74.639981
8848,Delhi,NR,2019-10-04,72.20,28.669993,77.230004
8849,UP,NR,2019-10-04,295.30,27.599981,78.050006
8850,Uttarakhand,NR,2019-10-04,40.60,30.320409,78.050006
8851,HP,NR,2019-10-04,25.80,31.100025,77.166597
8852,J&K,NR,2019-10-04,52.50,33.450000,76.240000
8853,Chandigarh,NR,2019-10-04,3.80,30.719997,76.780006
8854,Chhattisgarh,WR,2019-10-04,80.10,22.090420,82.159987
8855,Gujarat,WR,2019-10-04,282.70,22.258700,71.192400
8856,MP,WR,2019-10-04,249.20,21.300391,76.130019
8857,Maharashtra,WR,2019-10-04,418.40,19.250232,73.160175
8858,Goa,WR,2019-10-04,9.50,15.491997,73.818001
8859,DNH,WR,2019-10-04,17.30,20.266578,73.016618
8860,"Andhra Pradesh",SR,2019-10-04,151.40,14.750429,78.570026
8861,Telangana,SR,2019-10-04,171.60,18.112400,79.019300
8862,Karnataka,SR,2019-10-04,204.20,12.570381,76.919997
8863,Kerala,SR,2019-10-04,67.90,8.900373,76.569993
8864,"Tamil Nadu",SR,2019-10-04,240.30,12.920386,79.150042
8865,Pondy,SR,2019-10-04,6.50,11.934994,79.830000
8866,Bihar,ER,2019-10-04,74.50,25.785414,87.479973
8867,Jharkhand,ER,2019-10-04,21.40,23.800393,86.419986
8868,Odisha,ER,2019-10-04,71.90,19.820430,85.900017
8869,"West Bengal",ER,2019-10-04,116.80,22.580390,88.329947
8870,Sikkim,ER,2019-10-04,1.30,27.333330,88.616648
8871,"Arunachal Pradesh",NER,2019-10-04,2.20,27.100399,93.616601
8872,Assam,NER,2019-10-04,22.90,26.749981,94.216667
8873,Manipur,NER,2019-10-04,2.90,24.799971,93.950017
8874,Meghalaya,NER,2019-10-04,6.50,25.570492,91.880014
8875,Mizoram,NER,2019-10-04,1.90,23.710399,92.720015
8876,Nagaland,NER,2019-10-04,2.10,25.666998,94.116570
8877,Tripura,NER,2019-10-04,3.80,23.835404,91.279999
8878,Punjab,NR,2019-10-05,118.00,31.519974,75.980003
8879,Haryana,NR,2019-10-05,132.00,28.450006,77.019991
8880,Rajasthan,NR,2019-10-05,240.90,26.449999,74.639981
8881,Delhi,NR,2019-10-05,72.30,28.669993,77.230004
8882,UP,NR,2019-10-05,291.30,27.599981,78.050006
8883,Uttarakhand,NR,2019-10-05,39.70,30.320409,78.050006
8884,HP,NR,2019-10-05,30.30,31.100025,77.166597
8885,J&K,NR,2019-10-05,48.50,33.450000,76.240000
8886,Chandigarh,NR,2019-10-05,4.00,30.719997,76.780006
8887,Chhattisgarh,WR,2019-10-05,79.50,22.090420,82.159987
8888,Gujarat,WR,2019-10-05,316.40,22.258700,71.192400
8889,MP,WR,2019-10-05,251.60,21.300391,76.130019
8890,Maharashtra,WR,2019-10-05,421.80,19.250232,73.160175
8891,Goa,WR,2019-10-05,9.50,15.491997,73.818001
8892,DNH,WR,2019-10-05,17.70,20.266578,73.016618
8893,"Andhra Pradesh",SR,2019-10-05,151.20,14.750429,78.570026
8894,Telangana,SR,2019-10-05,174.00,18.112400,79.019300
8895,Karnataka,SR,2019-10-05,212.20,12.570381,76.919997
8896,Kerala,SR,2019-10-05,67.10,8.900373,76.569993
8897,"Tamil Nadu",SR,2019-10-05,227.90,12.920386,79.150042
8898,Pondy,SR,2019-10-05,6.00,11.934994,79.830000
8899,Bihar,ER,2019-10-05,73.90,25.785414,87.479973
8900,Jharkhand,ER,2019-10-05,22.80,23.800393,86.419986
8901,Odisha,ER,2019-10-05,73.80,19.820430,85.900017
8902,"West Bengal",ER,2019-10-05,121.40,22.580390,88.329947
8903,Sikkim,ER,2019-10-05,1.40,27.333330,88.616648
8904,"Arunachal Pradesh",NER,2019-10-05,2.10,27.100399,93.616601
8905,Assam,NER,2019-10-05,21.40,26.749981,94.216667
8906,Manipur,NER,2019-10-05,2.90,24.799971,93.950017
8907,Meghalaya,NER,2019-10-05,6.10,25.570492,91.880014
8908,Mizoram,NER,2019-10-05,1.80,23.710399,92.720015
8909,Nagaland,NER,2019-10-05,2.20,25.666998,94.116570
8910,Tripura,NER,2019-10-05,3.90,23.835404,91.279999
8911,Punjab,NR,2019-10-06,120.10,31.519974,75.980003
8912,Haryana,NR,2019-10-06,131.30,28.450006,77.019991
8913,Rajasthan,NR,2019-10-06,244.10,26.449999,74.639981
8914,Delhi,NR,2019-10-06,72.20,28.669993,77.230004
8915,UP,NR,2019-10-06,293.40,27.599981,78.050006
8916,Uttarakhand,NR,2019-10-06,39.10,30.320409,78.050006
8917,HP,NR,2019-10-06,29.70,31.100025,77.166597
8918,J&K,NR,2019-10-06,50.30,33.450000,76.240000
8919,Chandigarh,NR,2019-10-06,3.80,30.719997,76.780006
8920,Chhattisgarh,WR,2019-10-06,77.80,22.090420,82.159987
8921,Gujarat,WR,2019-10-06,327.50,22.258700,71.192400
8922,MP,WR,2019-10-06,251.90,21.300391,76.130019
8923,Maharashtra,WR,2019-10-06,421.00,19.250232,73.160175
8924,Goa,WR,2019-10-06,9.50,15.491997,73.818001
8925,DNH,WR,2019-10-06,17.90,20.266578,73.016618
8926,"Andhra Pradesh",SR,2019-10-06,157.00,14.750429,78.570026
8927,Telangana,SR,2019-10-06,178.20,18.112400,79.019300
8928,Karnataka,SR,2019-10-06,215.50,12.570381,76.919997
8929,Kerala,SR,2019-10-06,66.30,8.900373,76.569993
8930,"Tamil Nadu",SR,2019-10-06,238.10,12.920386,79.150042
8931,Pondy,SR,2019-10-06,6.00,11.934994,79.830000
8932,Bihar,ER,2019-10-06,75.30,25.785414,87.479973
8933,Jharkhand,ER,2019-10-06,22.40,23.800393,86.419986
8934,Odisha,ER,2019-10-06,71.80,19.820430,85.900017
8935,"West Bengal",ER,2019-10-06,117.20,22.580390,88.329947
8936,Sikkim,ER,2019-10-06,1.40,27.333330,88.616648
8937,"Arunachal Pradesh",NER,2019-10-06,2.20,27.100399,93.616601
8938,Assam,NER,2019-10-06,22.80,26.749981,94.216667
8939,Manipur,NER,2019-10-06,2.80,24.799971,93.950017
8940,Meghalaya,NER,2019-10-06,6.60,25.570492,91.880014
8941,Mizoram,NER,2019-10-06,1.90,23.710399,92.720015
8942,Nagaland,NER,2019-10-06,2.10,25.666998,94.116570
8943,Tripura,NER,2019-10-06,4.10,23.835404,91.279999
8944,Punjab,NR,2019-10-08,119.00,31.519974,75.980003
8945,Haryana,NR,2019-10-08,132.40,28.450006,77.019991
8946,Rajasthan,NR,2019-10-08,241.10,26.449999,74.639981
8947,Delhi,NR,2019-10-08,73.90,28.669993,77.230004
8948,UP,NR,2019-10-08,294.90,27.599981,78.050006
8949,Uttarakhand,NR,2019-10-08,39.50,30.320409,78.050006
8950,HP,NR,2019-10-08,29.90,31.100025,77.166597
8951,J&K,NR,2019-10-08,51.60,33.450000,76.240000
8952,Chandigarh,NR,2019-10-08,3.80,30.719997,76.780006
8953,Chhattisgarh,WR,2019-10-08,82.90,22.090420,82.159987
8954,Gujarat,WR,2019-10-08,329.80,22.258700,71.192400
8955,MP,WR,2019-10-08,253.40,21.300391,76.130019
8956,Maharashtra,WR,2019-10-08,413.70,19.250232,73.160175
8957,Goa,WR,2019-10-08,11.90,15.491997,73.818001
8958,DNH,WR,2019-10-08,17.80,20.266578,73.016618
8959,"Andhra Pradesh",SR,2019-10-08,163.40,14.750429,78.570026
8960,Telangana,SR,2019-10-08,182.10,18.112400,79.019300
8961,Karnataka,SR,2019-10-08,215.60,12.570381,76.919997
8962,Kerala,SR,2019-10-08,66.40,8.900373,76.569993
8963,"Tamil Nadu",SR,2019-10-08,265.10,12.920386,79.150042
8964,Pondy,SR,2019-10-08,6.70,11.934994,79.830000
8965,Bihar,ER,2019-10-08,76.70,25.785414,87.479973
8966,Jharkhand,ER,2019-10-08,21.70,23.800393,86.419986
8967,Odisha,ER,2019-10-08,72.80,19.820430,85.900017
8968,"West Bengal",ER,2019-10-08,121.50,22.580390,88.329947
8969,Sikkim,ER,2019-10-08,1.40,27.333330,88.616648
8970,"Arunachal Pradesh",NER,2019-10-08,2.20,27.100399,93.616601
8971,Assam,NER,2019-10-08,23.30,26.749981,94.216667
8972,Manipur,NER,2019-10-08,2.80,24.799971,93.950017
8973,Meghalaya,NER,2019-10-08,5.40,25.570492,91.880014
8974,Mizoram,NER,2019-10-08,1.70,23.710399,92.720015
8975,Nagaland,NER,2019-10-08,2.20,25.666998,94.116570
8976,Tripura,NER,2019-10-08,4.20,23.835404,91.279999
8977,Punjab,NR,2019-10-09,114.90,31.519974,75.980003
8978,Haryana,NR,2019-10-09,129.50,28.450006,77.019991
8979,Rajasthan,NR,2019-10-09,242.00,26.449999,74.639981
8980,Delhi,NR,2019-10-09,66.20,28.669993,77.230004
8981,UP,NR,2019-10-09,293.80,27.599981,78.050006
8982,Uttarakhand,NR,2019-10-09,39.10,30.320409,78.050006
8983,HP,NR,2019-10-09,29.30,31.100025,77.166597
8984,J&K,NR,2019-10-09,50.40,33.450000,76.240000
8985,Chandigarh,NR,2019-10-09,3.60,30.719997,76.780006
8986,Chhattisgarh,WR,2019-10-09,83.30,22.090420,82.159987
8987,Gujarat,WR,2019-10-09,329.00,22.258700,71.192400
8988,MP,WR,2019-10-09,250.80,21.300391,76.130019
8989,Maharashtra,WR,2019-10-09,413.10,19.250232,73.160175
8990,Goa,WR,2019-10-09,12.00,15.491997,73.818001
